Serial No.,College Name,Info
77,PSNA College of Engineering and Technology,"I stay in two seaters room in a PG with my college friend. We have cooler in our room, 24 hours Wifi facility, water cooler, washing machine, refrigerator are also provided to us. Apart we get three times meal a day of good quality. However, I could not bear the expenses of AC room but others can go for it."
77,PSNA College of Engineering and Technology,No i have not opted for Hostel . Yet we have a huge Hostel surrounding.More than 4000 students can be accommodated in our college hostel. A group of 4 students can be accommodated in a single room.And the room facilities are also of great type.
78,BV Raju Institute of Technology - [BVRIT],Hostel facility is good but not upto the mark. Food was good. And the menu consists of varieties which was tasted same for all the items????.the rented room or pg is near to the college where they charges 10000 per month.
78,BV Raju Institute of Technology - [BVRIT],"We have 4 members room and 3 members room In hostel available Ac / non AC Hostel rooms are fine and they available free wifi to selected device, and hot water is there and laundry and mess is average and Sunday specials are there"
78,BV Raju Institute of Technology - [BVRIT],"The hostel facility at your college is decent, providing basic amenities, but there are quite a few restrictions that limit freedom. As for my rented accommodation, the rooms aren’t too small, but comfortable. However, there are also many restrictions to follow, but the worst part is our mess food, it is very horrible that students use to skip meals for days. and during holidays and outings it takes so much time, waiting, patcience and we need to follow around faculty for permissions for 4-5 days before actuall outing."
78,BV Raju Institute of Technology - [BVRIT],The hostel fee was 95000 per year and provided food and there a food menu. The hostel was 4 sharing. The process was to register for the hostel online after paying college fees. There are separate blocks for 4 years
78,BV Raju Institute of Technology - [BVRIT],Well coming to hostel there are a lot of cons rather than pros.First of all not many rooms are available for students.And there is outing system. No food Delivery is accepted directly.and the hostel fee is 100000.The mess quality is average.There is no hostel facility for 3rd years.So I have taken a hostel near the south gate
79,University of Petroleum and Energy Studies - [UPES],"The hostel facilities which are provided are very good but the hostel fees is very expensive. The hostel fees for double sharing attached washroom starts from 2,21,000. It includes 4 time meal a day and laundry included in it. The menu of the food changes in every 15 days. The menu quality is above average. The registration process of hostel is through the portal of the university."
79,University of Petroleum and Energy Studies - [UPES],"Attached washroom in my room 2 table , 2bed, 2wardrobe because it is 2 sharing room Food is good compare to other hostel sometimes yummy sometimes normal Through giving money you can register yourself through filling form."
79,University of Petroleum and Energy Studies - [UPES],"The incampus hostel is also great having spacious room and well designed rooms. There are attached washrooms in rooms with option of attached ac too. The meal quality is okayish but not bad you can still eat them and some times it's good too. The fee for hostel is 2,40,000 per year"
79,University of Petroleum and Energy Studies - [UPES],My hostel is a private hostel. I dont live in the campus hostel. The registration process over here was very simple. The meal quality is good and we get 4 meals per day. The rooms are very neat and clean. We get room service and laundry also
79,University of Petroleum and Energy Studies - [UPES],"I hostel boys hostel have triple sharing rooms with common washroom, the menu and meal quality and registration process and affability of the hostel is also good. I paid 1,84,000 for hostel fees yearly. and mess food is also very good. Also, also, a shop is open in the hostel mess till 12:00 AM."
80,Vardhaman College of Engineering - [VCE],"Hostels are the best in Vardhaman without any doubt They are very clean n neat Facilities provided in a room are 4beds ,ac, fans ,lights ,study tables chairs etc We have an indoor ground and and an outdoor playground in hostel itself And comming to food vardhamn is the best among any other collegs in telengana it give us the best food There is no process for reservation it only opens when the college has started and continues as per every annual year"
80,Vardhaman College of Engineering - [VCE],Hostel of the vardhaman is very spacious and has a good tasty meals. Once you get your admission in the college while you submit your certificates you are asked if you want to join the hostel and all the hostel details are discussed with you if you want to rent a pg you have to stay in shamshabad which is 10 to 15 min away.
80,Vardhaman College of Engineering - [VCE],"Our college hostel provides nice food, play ground, AC's and it is maintained neatly. Snacks will be provided everyday. But the only thing is the fees. We need to pay 1,55,000 as hostel fees. But for private hostel it is about 70,000 per year."
80,Vardhaman College of Engineering - [VCE],"Living in college hostel is ok but fees of college is higher as compared to other colleges . Quality of food is good , has a ground , gym to exercise , sports time . College hostel is around 1,50,000-1,60,000 ."
80,Vardhaman College of Engineering - [VCE],"Our hostel facilities are ok , I mean it's not that good we have common washrooma for 8-10 rooms .And AC is provided for only 4 months. We are provided with breakfast, lunch , snacks and dinner , the food here is ok .The hostel food is not that healthy. Hostel fee is 160000 which is too much and normal people can't afford that much fee . And we have PG's nearby in Shamshabad which has half of our hostel price within 75000 we can accommodate and get all the facilities like washing machines, wifi , food etc ..."
81,BMS Institute of Technology and Management - [BMSIT],"The rooms have a table, shelfs, and beds. The food is average, and we can't expect much from hostels. We eat out atleast once in a week. Menu is decided by the students and approved by the wardens. Hostel is provided based on how far your home is from Bengaluru. There are 3 blocks:- A block, B block, C block(only for NRI/foreign students)."
81,BMS Institute of Technology and Management - [BMSIT],"There is 3 hostel blocks A,B and C. The C blocks is for NRI . They offers double and triple room with bathroom attached . the meal is good and typically have non-veg twice a week.The registerations for hostel is done on hostels only"
81,BMS Institute of Technology and Management - [BMSIT],Hostel facilities are ok good. We should adjust to environment and all. But rooms are neat and tidy. Internet connection is good. But not always. Water facilities are good. They won't allow us outside after 7:30 pm
81,BMS Institute of Technology and Management - [BMSIT],"The hostel facility was not too good. As we were not assigned to the main hostel. We were sent to a PG which was managed by someone. It was a literally bad experience for the fee we paid. We didn't even have a transportation facility. We have to walk 1.3km to the bus stand and then we have to take bmtc which is really a difficult task, as it will be always rushed in the morning peak hour."
81,BMS Institute of Technology and Management - [BMSIT],"Hostels are good, rooms are spacious . 2 sharing and 3 sharing rooms are available. The washing machine is there, no ac/cooler is allowed. Proper drinking water is available and cleanliness is good Food is good both Nort Indian and south Indian foods available. Nonveg is also provided"
82,B. N. M. Institute of Technology - [BNMIT],Hostel food is worste sometimes cockroach and found in food even i found once in my food the girls hostel is in campus only but for boys the hostel is 3 km far they provide bus but only one at morning one at evening if you miss it or didn't get the space then have to go by own also everyone's class timings are different but only one bus is provided.
82,B. N. M. Institute of Technology - [BNMIT],"Hostel location is out of the college for Boys. In college campus, only Girls hostel are there inside campus. Food in Hostel changes each and every day. But yes, if u eat for 2 months, one will get bored of hostel food."
82,B. N. M. Institute of Technology - [BNMIT],It's like a House. Not good facilities and also not good foods are there. You have been scold for everything you do. You can't do anything freely. No one has been allowed to your room after 10 and also the behavior are not soo good. They kept on interfering in your life.
82,B. N. M. Institute of Technology - [BNMIT],"The hostel facility in our college is good. The food over here is best suitable for south Indians but it's not for north Indians.even though North Indian dish are prepared people won't feel it's good. The hostel is just located 3km from college and transportation is provided by college itself. The main problem is the hostel warden and his lame rules. He is no less than Hitler with 0% of common sense. He tortures students like hell,students are only permitted to stay out of hostel till 8pm after that getting in to college is like going out central jail. He seriously troubles to let students go to their home in spite of valid reason.i would rate infrastructure of hostel as 3.4/5 food 4.5/5 and experience with ward as 0/5."
82,B. N. M. Institute of Technology - [BNMIT],Both boys and girls hostel is very hygienic. But boys hostel is 4KM away from the college campus. Girls hostel is in campus only. For boys returning timing is 8pm For girls returning timing is 7pm Food in both the hostels not good.
83,KLE Technological University,"I have rented a room in the college hostel which is within the campus. There are two types of sharing rooms - 2 sharing and 3 sharing. Each student is provided with a table, chair, shelf and cot in the room."
83,KLE Technological University,Hostel facility is best there well infrastructure in our college hostel . Our college consist of more than 7 hostels . Food in our hostel is very tasty we can not get in our home too. Menu of food is daily varity
83,KLE Technological University,The hostel facilities are good here as we have very spacious rooms with mostly 2 or 3 people's in 1 room and the fess for it is around 75000 for a academic year.The food of the college is above average and if you are coming from north then yes food will be different but you will adjust!
83,KLE Technological University,"Facilities provided in the room are a fan, cot, bed, pillow, racks, wardrobes, table, and chair Meal quality was awesome no doubt in that. Hot and healthy The registration process is simple. Take a hostel fees challan from warden fill it in the bank and rooms are really affordable based on your choice. 2 sharing, 3 sharing or 5 sharing. I would loved to stay in a hostel rather than a rented room or PG"
83,KLE Technological University,Since I am a localite from Hubli I did not opt for a hostel facility from the college but heard very good reviews from my friends who stayed there over a span of 4 years no complaints here wardens are very strict they keep a strict vigil on all the activities happening
84,RMK Engineering College - [RMKEC],"Room is very moderate compare to other college rooms for the same fee structure they have more facilities and for the Ac rooms from 2024 is 200000 its very high so it's moderate in food I""ll give 5 out of 5 its very clean tasty and hygiene here"
84,RMK Engineering College - [RMKEC],"There will be seperate bed for everyone, well cleaned washroom, cleaned 3-4 times a day Meal quality is good, 5 times nonveg per week PG is not supported by the college, there are no nearby PG around the college"
84,RMK Engineering College - [RMKEC],"There is only 2fans for 5 students and rooms are small ,there are cupboards inside the rooms. The meal and quality of the food is too good and the menu is non veg for 5 days . The hostel fees are 1,00,000 and the rooms are not worthy."
84,RMK Engineering College - [RMKEC],In the college they provide seperate hostels for the boys and girls. And the rooms in the hotel was 4 share.There is no attached bathroom common bathrooms for all.The rooms and the bathrooms were maintained very well. There is no ac rooms.
84,RMK Engineering College - [RMKEC],"Coming to hostels, accommodation is good and the food that serve is the best when compared to other colleges of Tamilnadu. Our collge have veg and non veg options for students everyday to choose with. We get served non veg 5 times in a week those who go for non veg mess.The food that served here in our college is completely made in the college itself right from farming vegtables and paddy etc., We are provided with cricket ground, 2 volley ball court, badminton court. Hostels are allowed to have 24 hours high speed wifi facility with a hair saloon and reading room. a minimum of 4 to 5 members are encouraged in one room. Finding a PG near to college is bit difficult beacuse the college is located at outskirts of state."
85,MIT World Peace University - [MIT-WPU],Hostel Is Just 400-500 m Away From College Hostel And Mess Facilities Are Really Goof Or Average Compared To Other Private Mess Facilities It Costs You Around 70000 For Hostel and 45000 For Mess With Additional 50000 deposit Pretty Average In My Opinion
85,MIT World Peace University - [MIT-WPU],"I used to live in private hostel . The hostel is 5 minutes away from MIT academy of engineering college. My hostel has 50000 rupees for year . There are some facilities like cot , hot water , cupboard , table chair."
85,MIT World Peace University - [MIT-WPU],I am living in hostel and I got a double sharing room the room is quite spacious we got bad study table and almirah personal Wi-Fi for 24/7 The quality of food is not great overall The registration process is that you go to the MIT WPU site and you can choose which hostel you want to take according to your preferences
85,MIT World Peace University - [MIT-WPU],hostel in which i live is located in ambegao which have good rooms of three sharing and two sharing and food is decent its not very good but negative point is location as it is located almost 11km away from college and we have to travel 1 hours daily in bus and the point is we don't even got a seat in bus
85,MIT World Peace University - [MIT-WPU],WIFI is there in the room and the storage space is pretty good. There is a gym in the hostel but its pretty crowded most of the time.The food quality is okay not that good.I would rate the hostel 0 in affordability cuz its located in an isolated area and then rent is costly compared to others.
86,Vishwakarma Institute of Information Technology - [VIIT],So there is private hostel which is affiliated to college but i dont recommand to join these hostel boz there is 100000 fees for one year. as if you girl then you can join but boys you can get any room/flat near college which is affordeble.
86,Vishwakarma Institute of Information Technology - [VIIT],Hostel is at 2km from college so it is advised that you take a PG or flat nearby.Fees of hostel are 1lakh per year which include hostel plus meals.Hostel is very clean meal quality is average.I rented a PG in saavkash nagar madhushalini hostel
86,Vishwakarma Institute of Information Technology - [VIIT],I took college hostel. The Hostel is 3km away from college and believe me you can't eat in that mess ( it's a mess). You are provided with breakfast and dinner no lunch no snacks and infrastructure of hostel is good
86,Vishwakarma Institute of Information Technology - [VIIT],I live as a paying guest (PG). The owners are friendly and helpful. The atmosphere around the PG is also calm and peaceful allowing to concentrate on study. The PG is 10 - 15 mins away from Viit college by walking.
86,Vishwakarma Institute of Information Technology - [VIIT],"The college hostel is vert nice stay but it is little bit away from campus like 1.5 km otherwise it is good.There is Daily cleaning and washing machine are being provided to wash clothes. You get a table,bed,lights and wardrobe in your room amd there is common water filter for drinking water. The hostel mess is good but they don't provide luch only breakfast and dinner. You need to come at start of academic year to register for the hostel and it is affordable choice."
87,Anurag University,For each floor there are 20 rooms.There is boys and girls hostel separately. Hostel food was average and non veg will be served once in a week. Washing machines are available and there are AC and Non AC rooms. Hostel has floors. In eacch room 4-5 people were there.There are many private hostels available which are near to college.
87,Anurag University,"Our hostel is so good enough for our daily needs they provide a room with 5 beds for 5 members and 5 lockers,each student can have one locker and the food in the hostel is amazing I will never regret joining in the hostel because it has the most experienced cooks and the wifi,hot water,lift,facility is available in the hostel"
87,Anurag University,"Hostel facilties provided by college are rated good. I could rate 4.5 out of 5. Food in the mess is good. Students will provided with milk and tea in the morning and evening. Break fast and dinner will be provided in the hostel and lunch will provided in the college as students can have fresh cooked food and they need not carry box and for the students who stay back in the hostel they will also be provided food in the hostel. The rooms are categorised into 3 types common washroom, attached washroom with AC and without AC. In common washroom rooms 4 people are accommodated in each room and cost is 1lakh per annum. In AC and non AC attached washroom rooms 3 people are accommodated in each room and cost is 1lakh 10thousand for non AC and 1lakh 20 thousand for AC rooms and AC current bill must be shared by the room members. the hostel feeses may vary now. To get hostel facility the student has to apply for hostel when they come to college for admissions."
87,Anurag University,"Affordable Hostels, Neat and clean rooms Wifi, and hot water for 24 hours and melas quality are the best and the rooms are organised and secured. Just go through the reception and join the process is easy. PG's are also available in the locatilty like Jodimetla,medipally, etc."
87,Anurag University,Generally I had stayed in the college hostel for 4 years. They provide good food. Good rooms with proper cleaning. Good water facility. Good beds. Good warden and with 24 hours security. Good interiors and exteriors.
88,Narula Institute of Technology - [NIT Agarpara],Hostel are nice to stay. The fees are 33000 each semester and they provide good facilities but the food was not good the manager is so rude. The provide no ac or cooler for summer and thats why is hard to survive
88,Narula Institute of Technology - [NIT Agarpara],"Hostel facility is also quite good. Food is not so good but overall everything is fine with the hostel. Staffs , warden and everyone is just so helpful and present whenever you need. Hostel is quite affordable. It's basically 6000 per month that's quite affordable."
88,Narula Institute of Technology - [NIT Agarpara],"In my opinion hostel facility is too good. There are 4 hostel for girls and I think 5 hostel for boys. 1 girls hostel is in College campus and other 2 is Just infront of the College and one is little bit far in the comparison of other college and boys hostels is also little bit far means approx 500 meter. Hostel provide us breakfast, lunch, evening snacks and dinner. There are 4 bathrooms on every floor and each have shower, geaser. I think college hostel is better than other PG/ flats and hostels. Because it is Affordable and if you want to get a pg then that are costly than college hostels"
88,Narula Institute of Technology - [NIT Agarpara],"Room type 2beds 3beds 4beds security TV,gym,indoor game,table tennis,medical facility ,cctv,electricity , water. meal quality is good you feel like home food.5000 registration fee of hostel of fooding and staying.near the many typs of room and pg are available"
88,Narula Institute of Technology - [NIT Agarpara],"For girl hostel is available on campus but for boys, you have to live outside campus. The hostel is neat and clean and well maintained. You have to apply for a hostel during admission. The hostel fee is 6000 per month."
89,PES College of Engineering - [PESCE],"There is 24x7 water, electricty and WiFi available. There are fans, a cot, a study table per student, bathroom(common or attached) and cupboards. There are 3 different messes. One is a pure vegetarian and the other two messes primarily serve vegetarian food with exception for 2 days in the week where non vegetarian food is served. The regisstration process is quite simple and follows standard procedures where a form is to be filled with a parent and local guardian present. A deposit of 35,000 is compulsory while joining which will be returned when you decide to leave the hostel."
89,PES College of Engineering - [PESCE],Hostel mainly had 3 blocks. For first year they will allot only two blocks one is IT Block which is 3 sharing with common bathrooms and the other one is NB block which is 3 sharing with attached bathrooms. Hostel has 3 canteens one is hostel mess the food would be in South Indian style and Non veg is provided the other one is Namdari it is a Jain kind of mess which only VEG and they don't even use oninons and garlics in their food the last one is Food Court where u get Chinese items and non veg is also provided. For the hostel process u have to get a form from the office then fill u r details and the amount should be paid only in Demand Draft at first
89,PES College of Engineering - [PESCE],"Hostel facility is good, 4 times food + laundry + security. For 10 months the fees is 160k for single rooms and 145k for sharing rooms. Which means 16k per month is very good considering the fact that were getting so much facilities. Outside PG has less rent but the facilities are also less."
89,PES College of Engineering - [PESCE],Hostel facilities was like 100000 per year before but now it has almost come to 1.5. They provide food facilities and the cut off timings to enter back into the hostel is 8. So in terms of safety it is a good place to get into. And food is kinda of ok.
89,PES College of Engineering - [PESCE],"I stayed in college hostel, we had a 3 times food in a day with different varities of menu. Each floor is provided with the wifi facilities. Rooms are avaliable in two sharing, three sharing and single sharing."
90,Sree Vidyanikethan Engineering College - [SVEC],The hostel facility is like the 5 star hotels. You will be given the large 6 floors of hostel there are many rooms and nearly like 2000 students in it. The fees also a little bit high starting from 100000
90,Sree Vidyanikethan Engineering College - [SVEC],The hostel fee is very high ranging from 80 thousand to 1.2 lakh .and the food quality is very worst you can't eat. Daily routine food is not special for breakfast you have only 3 to 4 varieties. The rooms are small and the WIFI is good and they have common bathrooms.
90,Sree Vidyanikethan Engineering College - [SVEC],"In the Room, they provide the AC and they provide the electric kettle and hot water for 24 hours a day. Better Meals in the State is available in the college and Menu is changed day by day. They serve different dishes. The registration process is totally online first we consult the Accommodation head to fix the fee then onwards totally online. I took the college Hostel for safety and to get better Accommodation compared to the PG hostel college hostel is safe for all."
90,Sree Vidyanikethan Engineering College - [SVEC],Hostels are pretty good but food can be a great problem. please choose pg over college hostels there are more pgs around the college environment so consider pg as the first priority. prices are more than 1 lakh so high costs.
90,Sree Vidyanikethan Engineering College - [SVEC],"In the hostels there will be a and non AC and there is 4 sharing and 8 sharing and for 4sharing ac the hostel fee is 1,12,750.for 4 non AC the fee is 89000.the menu will be quite worst but it's ok on some days"
91,"Manav Rachna International Institute Of Research And Studies, Faculty of Engineering and Technology - [MRIIRSFET]",Hostel facilities are very good they are easy to register and very affordable for financial week families and the hostel is maintained throughout the day and the maintenance is very good we get the food four times a day including breakfast lunch snacks and then dinner and there is also at 24/7 restaurant you can order also and there are facilities for hostel student such as a you can use library up to 12
91,"Manav Rachna International Institute Of Research And Studies, Faculty of Engineering and Technology - [MRIIRSFET]",rent is very high and facilities are very less. food is very bad in taste and quality. They also do partiality in food and give better food to international students. we have complained many times but nothing happens about food. there many restrictions in hostel too and these restrictions are increasing every year. they are also increasing fees/rent of hostel ever year. the charges are different depending on the services you opt for. in fist year i gave hostel rent as 125000 and now in my third year it is 145500.
91,"Manav Rachna International Institute Of Research And Studies, Faculty of Engineering and Technology - [MRIIRSFET]","2 Seater rooms are pretty good and well convenient but the 4 Seater rooms are not upto the mark. the price of 2 Seater AC room is 218500 per year but of the 4 Seater AC is 175000. laundry services are good here but I'll say the total hostel fees is a bit high and also it increases every year. mess food is really a 'mess', there is zero variety in food and maximum times you'll feel like ordering from somewhere. also the hostel gates close at 9:30 so you can't order anything from outside then."
91,"Manav Rachna International Institute Of Research And Studies, Faculty of Engineering and Technology - [MRIIRSFET]","The hostels are only provided to 1st year students in campus and later students are shifted outside the campus. The food and mess is good enough and not that pricey but the amount you pay for hostel is much more than what you will pay living in a independent rented apartment. There are lot of PG's nearby in Sector-21 and Greenfield, which you can use but they have pretty strict restrictions due to past experiences. The average rental for a 2BHK independent flat is around 10K."
91,"Manav Rachna International Institute Of Research And Studies, Faculty of Engineering and Technology - [MRIIRSFET]",Campus Life:Campus life is good. the infrastructure is really amazing. The clubs are also there. Where you can upskill your passion as well with your studies. There are many library in my college having wide range of books.
92,Vasavi College of Engineering,There will be no hostel provided in the college and Students should Live. around 3 to 4 km from far away from the college. Narsinghi is the best place For students to live in Hotstals I have rented narsinghi
92,Vasavi College of Engineering,Our college has no hostel facility. so I presently staying in a private hostel i.e stanza living which is 5km from the college. the food options are good and the rooms are very neat. From this hostel to the college the transport facility is easy.
92,Vasavi College of Engineering,Vasavi doesn't provide any hostel facility for its students we should stay outside near the hostel are less so I am staying in Gachibowli 12km away from the college good food but low maintenance by the hostel but we get what we want outside.
92,Vasavi College of Engineering,"Hostel facilities are good. I am living in 4 share room it was good with many facilities, no power problem. Meal was good, tasty. In a week , they provide 3 days non veg. I am living in outside side, not college hostel as there is no college hostel. 8000 is affordable to stay here. Locality PG"
92,Vasavi College of Engineering,"College Don't provide any hostel facilities but you can find hostels nearby the college. The fee of private hostels is nearly 75000-85000 per year. Hostels food is somehow bad but in our college, there is a good and hygienic canteen where you can have meals and different kinds of stuff at affordable prices."
93,CMR Institute of Technology - [CMRIT],"Hostel is a bit too expensive for the facilities they provide. There are 1,2, and 4 sharing rooms, the annual fee for 2 sharing was 1.6 lakhs. They provide us bed and study table in our room along with that there is wifi facility also. Some times there is are problems with washroom. The food provided is good. Also there are a lot of nice PGs around the college"
93,CMR Institute of Technology - [CMRIT],The hostel menu is good but the quality of food is bad. The rooms are good and spacious with cupboard etc. The washrooms are clean but sometimes there is no water . There are two wardens who are strict. The curfew time is 7:30 for girls and for boys they don't really have restriction. You have to stay in hostel for 1 whole year and then you can leave it.
93,CMR Institute of Technology - [CMRIT],The hostel cost around 1.20 lakhs per year . The hostel rooms are spacious but the food is awful. Sometimes there is no water in the washroom . They provide chicken twice a week. Their breakfast is bad . The hostel curfew time is 7:30 for girls but for boys they don't stop them ever. Girls will face Alotta issues in hostel.
93,CMR Institute of Technology - [CMRIT],"Hostel is within the campus.there are 5,4,3,2,1 sharing accommodation available.seperate hostels for both boys and girls.The hostel fee is on the expensive side as it is near to the city.the hostel fee is around 1.25L to 2L.4 times food is available in a day.but the hostel gate closes at 7:30 pm.hotwater,laundry facilities are given.Food is good for initial days after u become the regular customer of Zomato"
93,CMR Institute of Technology - [CMRIT],"Good facilities are provided in the hostel. The hostel rooms are very good. Rooms are 1,2 and 3 sharing. 4 weeks a month, each week they give different menu. Food quality is 9.7/10. Hostel manager and sub-manager help and give info about registration and room availability. So many PGs are there in front of the college."
94,G. Pulla Reddy Engineering College - [GPREC],No data found
95,Haldia Institute of Technology - [HIT],No data found
96,Ramrao Adik Institute of Technology - [RAIT],No data found
97,Sri Venkateswara College of Engineering and Technology - [SVCET],No data found
98,The National Institute of Engineering - [NIE],No data found
99,North Eastern Regional Institute of Science and Technology - [NERIST],No data found
100,Velagapudi Ramakrishna Siddhartha Engineering College - [VRSEC],No data found
101,Dr. Mahalingam College of Engineering & Technology - [MCET],No data found
102,Gokaraju Rangaraju Institute of Engineering and Technology - [GRIET],No data found
103,Kakatiya Institute of Technology & Science - [KITSW],No data found
104,Shri Vishnu Engineering College for Women - [SVECW],No data found
105,Alliance College of Engineering and Design,No data found
106,Saveetha School of Engineering - [SSE],No data found
107,Pimpri Chinchwad College of Engineering - [PCCOE],No data found
108,Dwarkadas J Sanghvi College of Engineering - [DJSCE],No data found
109,Fr. Conceicao Rodrigues College of Engineering - [CRCE],No data found
110,Dr. M.G.R. Educational and Research Institute,No data found
111,Basaveshwar Engineering College - [BEC],No data found
112,MKSSS's Cummins College of Engineering for Women,No data found
113,Sagi Ramakrishnam Raju Engineering College - [SRKR ],No data found
114,Sri Sairam Institute of Technology - [SSIT],No data found
115,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College,No data found
116,Thakur College of Engineering and Technology - [TCET],No data found
117,Easwari Engineering College - [EEC],No data found
118,Gayatri Vidya Parishad College of Engineering,No data found
119,Dr. B R Ambedkar Institute of Technology,No data found
120,Manipal University - [MUJ],No data found
121,The LNM Institute of Information Technology - [LNMIIT],No data found
122,SRM Institute of Science and Technology - [SRMIST],No data found
123,Christ University,No data found
124,Manipal Academy of Higher Education - [MAHE],No data found
125,Centurion University of Technology and Management - [CUTM],No data found
126,Sharda University,No data found
127,SVKM's Narsee Monjee Institute of Management Studies - [NMIMS University],No data found
128,K.R. Mangalam University,No data found
129,Galgotias University - [GU],No data found
130,Nirma University,No data found
131,REVA University,No data found
132,Bennett University,No data found
133,Chitkara University - [CU],No data found
134,Singhania University,No data found
135,Shiv Nadar University - [SNU],No data found
136,Harcourt Butler Technological University - [HBTU],No data found
137,Jaipur National University - [JNU],No data found
138,Integral University,No data found
139,Vellore Institute of Technology - [VIT],No data found
140,K L University - [KLH],No data found
141,Manav Rachna International Institute of Research and Studies - [MRIIRS],No data found
142,Pandit Deendayal Energy University - [PDEU],No data found
143,Alliance University,No data found
144,"Pandit Deendayal Energy University, School of Technology - [PDEU SOT]",No data found
145,Amity University,No data found
146,VIT Bhopal University,No data found
147,Acharya Institute of Technology - [AIT],No data found
148,MVJ College of Engineering - [MVJCE],No data found
149,DIT University - [DIT],No data found
150,Bharath University - Bharath Institute of Higher Education and Research - [BIHER],No data found
151,GLA University,No data found
152,J.S. University - [JSU],No data found
153,Amity University,No data found
154,NIMS University,No data found
155,"Vels Institute of Science, Technology & Advanced Studies",No data found
156,Techno India University,No data found
157,Vishwakarma Institute of Technology,No data found
158,JECRC University - [JU],No data found
159,Birla Institute of Technology and Science - [BITS],No data found
160,NIST University,No data found
161,Silicon University,No data found
162,Centurion University of Technology and Management - [CUTM],No data found
163,Sanskriti University - [SU],No data found
164,Adamas University,No data found
165,Ganpat University - [GUNI],No data found
166,CEPT University,No data found
167,Birla Institute of Technology and Science - [BITS],No data found
168,Mahatma Gandhi Institute of Technology - [MGIT],No data found
169,Prasad V. Potluri Siddhartha Institute of Technology - [PVPSIT],No data found
170,RKDF University,No data found
171,SunRise University - [SRU],No data found
172,Uttaranchal University,No data found
173,OPJS University,No data found
174,"PDM University, Bahadurgarh",No data found
175,Centurion University of Technology and Management - [CUTM],No data found
176,RKDF University,No data found
177,MLR Institute of Technology - [MLRIT],No data found
178,BML Munjal University - [BMU],No data found
179,Shoolini University,No data found
180,Banasthali Vidyapith,No data found
181,Amity University,No data found
182,CMR University - [CMRU],No data found
183,Bangalore Institute of Technology - [BIT],No data found
184,Poornima University - [PU],No data found
185,Sikkim Manipal University - [SMU],No data found
186,Monad University,No data found
187,Graphic Era University - [GEU],No data found
188,Chandigarh Group of Colleges - [CGC] Landran,No data found
189,Mody University,No data found
190,Brainware University,No data found
191,Institute Technology & Management - [ITM],No data found
192,Sandip University,No data found
193,Malla Reddy Engineering College - [MREC],No data found
194,Amity University,No data found
195,Shobhit University,No data found
196,Sri Sri University - [SSU],No data found
197,Garden City University - [GCU],No data found
198,Madras Institute of Technology- [MIT],No data found
199,Malla Reddy College of Engineering - [MRCE],No data found
200,Indus University,No data found
201,Academy of Maritime Education and Training University - [AMET],No data found
202,IFTM University,No data found
203,Marwadi University - [MU],No data found
204,Glocal University,No data found
205,Indraprastha Institute of Technology and Management - [IITM],No data found
206,SAGE University,No data found
207,YBN University - [YBN],No data found
208,RIMT University,No data found
209,AMC Engineering College - [AMC],No data found
210,Aditya Engineering College - [AEC],No data found
211,Maharaja Agrasen Institute of Technology - [MAIT],No data found
212,Maharaja Surajmal Institute of Technology - [MSIT],No data found
213,Panimalar Engineering College,No data found
214,MATS University,No data found
215,Suresh Gyan Vihar University - [SGVU],No data found
216,Ponnaiyah Ramajayam Institute of Science and Technology University - [PRIST University],No data found
217,Invertis University,No data found
218,Acropolis Institute of Technology & Research - [AITR],No data found
219,Quantum University,No data found
220,SAGE University,No data found
221,Model Institute of Engineering and Technology - [MIET],No data found
222,RVR and JC College of Engineering,No data found
223,Rabindranath Tagore University - [RNTU],No data found
224,Sister Nivedita University - [SNU],No data found
225,CMJ University,No data found
226,Mangalayatan University - [MU],No data found
227,Navrachana University - [NUV],No data found
228,Amity University,No data found
229,GLS University,No data found
230,Karnavati University - [KU],No data found
231,Noida Institute of Engineering and Technology - [NIET],No data found
232,ABES Engineering College,No data found
233,Asansol Engineering College - [AEC],No data found
234,Bharati Vidyapeeth's College of Engineering - [BVCOE],No data found
235,Gudlavalleru Engineering College - [GEC],No data found
236,Jaypee University of Engineering and Technology - [JUET],No data found
237,Sri Venkateswara College of Engineering - [SVCE],No data found
238,Thadomal Shahani Engineering College - [TSEC],No data found
239,Velammal Engineering College - [VEC],No data found
240,Oriental University - [OU],No data found
241,University of Science and Technology - [USTM],No data found
242,Guru Kashi University,No data found
243,Noida International University - [NIU],No data found
244,Central Institute of Technology - [CIT],No data found
245,Vidyalankar Institute of Technology - [VIT],No data found
246,Madhav University - [MU],No data found
247,Graphic Era Hill University - [GEHU],No data found
248,University of Engineering and Management - [UEM],No data found
249,Mangalayatan University,No data found
250,Assam down town University - [ADTU],No data found
251,Amity University,No data found
252,GSFC University,No data found
253,Federal Institute of Science and Technology - [FISAT],No data found
254,Galgotias College of Engineering and Technology - [GCET],No data found
255,Global Academy of Technology - [GAT],No data found
256,HKBK Group of Institutions,No data found
257,Sri Vasavi Engineering College - [SVEC],No data found
258,Uka Tarsadia University,No data found
259,AKS University - [AKSU],No data found
260,ITM University,No data found
261,Jagannath University,No data found
262,Babu Banarasi Das University - [BBDU],No data found
263,JIS College of Engineering - [JISCE],No data found
264,Rayat Bahra University,No data found
265,Amity University,No data found
